feature,importance
ch09_dwt_d1,0.0021357339404403253
ch00_kurt,0.0021323917660819158
ch06_dwt_d2,0.0021309768925906803
ch01_dwt_d1,0.0021301830325961874
ch01_zc,0.0021295792863840796
ch00_ssc,0.00212895559861582
ch10_dwt_d2,0.002125330272472292
ch04_ssc,0.0021211123985174496
ch12_dwt_d1,0.0021193344966639227
ch10_zc,0.002115901935219662
ch12_skew,0.002106392725377146
ch13_dwt_d2,0.002104329118039233
ch09_dwt_d2,0.002096759988419263
ch15_dwt_d3,0.002091466269948368
ch00_skew,0.002086407706487218
ch02_dwt_d3,0.0020862104129691296
ch00_zc,0.0020803272337238136
ch06_zc,0.0020798707211963333
ch15_ssc,0.002077833103452679
ch08_dwt_d3,0.00207552148278028
ch14_zc,0.002074760547388857
ch08_skew,0.0020696356851140087
ch00_mnf,0.0020674059863399516
ch12_zc,0.002064936820836179
ch06_skew,0.0020632095821040302
ch15_skew,0.0020599758509389373
ch04_dom,0.002059302622419339
ch07_dwt_d1,0.0020565255291477656
ch15_kurt,0.0020544903460938168
ch04_mnf,0.002053894022869486
ch04_mdf,0.002050765774499114
ch11_zc,0.0020473839166661504
ch04_dwt_d3,0.0020468842327729677
ch03_dwt_d3,0.002046409241187829
ch15_mnf,0.002042294762173244
ch06_dwt_d3,0.0020384286571753594
ch10_dom,0.002037176841796639
ch14_ssc,0.0020349588422127326
ch07_zc,0.0020332308186709804
ch00_dwt_d3,0.002033220136798662
ch08_ssc,0.0020288369597923923
ch01_ssc,0.0020267017545089814
ch00_dom,0.00202371165873713
ch06_ssc,0.0020225007523482458
ch09_zc,0.0020206610196588063
ch07_dwt_d2,0.002016414427751303
ch08_dwt_d2,0.0020082154059404564
ch10_ssc,0.0020057785319168007
ch05_ssc,0.002005241099373189
ch15_mdf,0.002003038708575393
ch15_dom,0.002002580466549348
ch05_dom,0.0020025089617374168
ch13_zc,0.0020025085928714213
ch11_ssc,0.0020007102966519514
ch08_mnf,0.0019946919689022872
ch06_mnf,0.0019845650982203106
ch13_dwt_d3,0.001982358222267191
ch13_ssc,0.0019800493662311502
ch12_ssc,0.0019783080899407586
ch10_dwt_d3,0.001974834619748457
ch10_mnf,0.001972456565639144
ch08_mdf,0.001962668315270331
ch09_ssc,0.001958926815098779
ch07_dwt_d3,0.0019588501681826907
ch09_dwt_d3,0.0019580250612313823
ch14_dwt_d3,0.0019545741705073866
ch11_mnf,0.0019510376348842685
ch00_mdf,0.0019506083280004531
ch14_dom,0.0019500432893333585
ch06_mdf,0.0019500323516577055
ch11_dom,0.0019492770104016515
ch06_dom,0.001947020084758552
ch01_mnf,0.0019462413305974073
ch12_mnf,0.0019458736013271568
ch05_mnf,0.0019406212327007203
ch10_mdf,0.0019373697035783293
ch14_mnf,0.001933841370067773
ch01_dwt_d3,0.001929899278625055
ch11_mdf,0.0019250322779900135
ch07_dom,0.001921838211577533
ch05_dwt_d3,0.0019188663508536577
ch12_dwt_d3,0.0019107005662265346
ch01_dom,0.0019068665660247975
ch13_dom,0.0019058726892090712
ch08_dom,0.0018993408893502124
ch14_mdf,0.0018989653746304736
ch11_dwt_d3,0.001890902273256665
ch09_mnf,0.001884168577602966
ch07_ssc,0.0018816372590530154
ch01_mdf,0.0018755996666799401
ch05_mdf,0.0018640580011772942
ch09_dom,0.0018626160531006138
ch13_mnf,0.0018553076682417847
ch07_mnf,0.0018478602378491685
ch07_mdf,0.0018374794022753963
ch09_mdf,0.00182860301443245
ch06_dwt_a3,0.0018252258388773215
ch12_dom,0.0018233154780499465
ch01_sent,0.0018214730039565175
ch14_sent,0.001821352871545054
ch09_dwt_a3,0.0018196858181418452
ch10_sent,0.0018166278828086776
ch03_sent,0.0018155564424725131
ch11_sent,0.0018079457811071638
ch02_dwt_a3,0.001804699160673858
ch06_sent,0.0018031339012715918
ch10_dwt_a3,0.0017948188323875628
ch04_sent,0.0017893442261385291
ch03_dwt_a3,0.00178738512270199
ch09_sent,0.00178734433027175
ch15_dwt_a3,0.0017843532048874933
ch13_sent,0.001782759215999127
ch08_sent,0.001772894636310945
ch12_mdf,0.0017724933594535552
ch13_mdf,0.001769059296661298
ch12_sent,0.0017611750644986606
ch08_dwt_a3,0.0017563953333155577
ch11_dwt_a3,0.0017508284770486767
ch14_dwt_a3,0.0017495725466765506
ch05_dwt_a3,0.0017470875303626761
ch04_dwt_a3,0.00174196841719714
ch00_dwt_a3,0.001741869459064815
ch13_dwt_a3,0.0017415854985749313
ch05_sent,0.0017415228401827143
ch12_dwt_a3,0.001739142691207242
ch00_sent,0.0017382914738722074
ch15_sent,0.0017357027479971284
ch07_sent,0.0017315439846639269
ch01_dwt_a3,0.0017305445616774043
ch07_dwt_a3,0.0017271614052648675
ch02_sent,0.0017095552347041324
