feature,importance
ch10_kurt,0.002366831140323524
ch02_dwt_d1,0.002363711162604107
ch03_dwt_d2,0.0023411938054170908
ch03_mnf,0.0023077715868774647
ch04_dwt_d1,0.002298723468538656
ch04_kurt,0.0022899842591850893
ch02_mnf,0.0022723282018789846
ch07_kurt,0.002234273785233142
ch04_skew,0.0022312542989469586
ch03_skew,0.002230670757399807
ch02_dwt_d2,0.0021945218594776215
ch15_dwt_d1,0.0021925133389393944
ch05_skew,0.0021798457625921606
ch06_kurt,0.002175159540386967
ch01_dwt_d1,0.0021613581351986556
ch11_dwt_d1,0.00214048513407626
ch06_dwt_d1,0.002139838654393222
ch00_skew,0.0021376203769970614
ch14_skew,0.0021314750668573507
ch05_dwt_d1,0.002125149956570389
ch13_kurt,0.0021188188729300028
ch11_skew,0.002117831840917238
ch10_dwt_d1,0.0021040631927088456
ch08_kurt,0.0020944129994707114
ch09_skew,0.0020924305690543524
ch13_skew,0.0020849759452807024
ch04_dwt_d2,0.0020829197102657676
ch06_dwt_d2,0.002079047477575308
ch06_skew,0.002054980911566154
ch12_skew,0.0020451936689448603
ch15_skew,0.0020431949385863652
ch04_dwt_d3,0.0020257037310230223
ch08_mnf,0.002024925057262018
ch00_dwt_d2,0.002024414365153972
ch11_kurt,0.002023152962539708
ch03_kurt,0.0020195628512642634
ch01_skew,0.002018535026266113
ch11_dwt_d2,0.002016611697063544
ch00_dwt_d1,0.002013099725052792
ch08_dwt_d1,0.0020128056869251247
ch14_dwt_d1,0.0020112370383753744
ch07_skew,0.002000353397443484
ch12_dwt_d2,0.002000285700071609
ch03_dwt_d3,0.002000018533570177
ch08_skew,0.001997620428321178
ch04_mnf,0.001995907849673112
ch05_dwt_d2,0.001979344186757664
ch15_kurt,0.0019743056777589527
ch09_dwt_d1,0.0019730424609166715
ch02_dwt_d3,0.001972600900523856
ch00_kurt,0.0019624669803221142
ch15_dwt_d2,0.0019616399514712436
ch14_dwt_d2,0.0019551496068448177
ch13_dwt_d1,0.0019506763409141133
ch15_mnf,0.001949665919798271
ch15_dwt_d3,0.0019435185053952024
ch13_dwt_d2,0.0019380405266145224
ch00_mnf,0.0019328067182131537
ch12_dwt_d1,0.0019242419958851301
ch09_dwt_d2,0.0019032890975061985
ch07_dwt_d2,0.001901775875161601
ch10_dwt_d3,0.001892131212004938
ch14_dwt_d3,0.0018897949010833125
ch10_dwt_d2,0.001885418623883993
ch11_mnf,0.0018836260397420365
ch06_dwt_d3,0.0018812893337126738
ch00_dwt_d3,0.0018777694897436012
ch05_mnf,0.0018774591289397007
ch01_dwt_d2,0.0018744449850267649
ch05_dwt_d3,0.0018672210048106055
ch08_dwt_d2,0.0018539580099703715
ch07_dwt_d1,0.0018427424218301898
ch08_dwt_d3,0.0018424780641998029
ch09_dwt_d3,0.0018362785336451897
ch06_mnf,0.0018182587375366866
ch13_dwt_d3,0.0018150889508192951
ch01_dwt_d3,0.0017983913757837326
ch10_mnf,0.0017928729637986713
ch12_mnf,0.0017807912048462115
ch11_dwt_d3,0.0017589851452438788
ch15_dwt_a3,0.0017430492072678546
ch09_sent,0.001734492166857047
ch05_dwt_a3,0.0017303313709238406
ch09_dwt_a3,0.0017270303917994198
ch14_mnf,0.001725740105295954
ch09_mnf,0.0017217598794879645
ch12_dwt_d3,0.0017155960023541661
ch12_dwt_a3,0.0017118961617412214
ch01_mnf,0.0017116198502702218
ch07_dwt_d3,0.0017073633487513853
ch08_dwt_a3,0.0017017779175977374
ch02_dwt_a3,0.0017000518550621653
ch07_sent,0.0016927996480826778
ch04_dwt_a3,0.001685367815091265
ch13_mnf,0.0016795896057489109
ch07_mnf,0.0016760199854210732
ch06_dwt_a3,0.0016747165407148424
ch01_sent,0.0016644978824845124
ch06_sent,0.0016620638774540912
ch00_dwt_a3,0.0016585541996486895
ch00_sent,0.0016576848835446788
ch11_sent,0.001654722412739038
ch12_sent,0.0016546939780135513
ch10_dwt_a3,0.0016537925726779598
ch03_dwt_a3,0.001650737403827448
ch01_dwt_a3,0.0016494802246367496
ch05_sent,0.0016467803837086064
ch10_sent,0.0016414540228123639
ch15_sent,0.0016409355370552237
ch13_dwt_a3,0.001640153104745685
ch08_sent,0.0016334571105900693
ch14_sent,0.0016318334781757532
ch07_dwt_a3,0.0016286698626587518
ch03_sent,0.0016225386444658622
ch04_sent,0.0016170140179152107
ch11_dwt_a3,0.0016078025732928372
ch14_dwt_a3,0.0016027207072701211
ch03_zc,0.0015845931241071471
ch02_sent,0.0015602941243222095
ch13_sent,0.0015190614281191217
ch03_ssc,0.0015113675870037228
ch02_zc,0.0014992423825730503
ch08_zc,0.0014648918615462621
ch15_zc,0.0014188766166377148
ch05_zc,0.0014133404439067724
ch10_zc,0.0013969221439683833
ch02_ssc,0.0013665466801091085
ch12_zc,0.001360377287932771
ch04_zc,0.0013530164244087504
ch00_zc,0.0013405342980925437
ch06_zc,0.0013351633087091035
ch11_zc,0.0013236821257859369
ch01_zc,0.0013155150879868053
ch09_zc,0.0013087260989483808
ch00_ssc,0.0012662751320370042
ch03_dom,0.0012593678037645325
ch04_ssc,0.00125176363407419
ch11_ssc,0.0012435351706703275
ch13_zc,0.001226648988610711
ch15_ssc,0.0012265279119899647
ch03_mdf,0.001216654578866139
ch14_zc,0.0012141598014581024
ch07_zc,0.0012121230240486455
ch02_mdf,0.0012109502375573242
ch05_ssc,0.0012063545835136833
ch02_dom,0.0012053419815993692
ch10_dom,0.0011999815137228931
ch09_ssc,0.00119064079396965
ch08_ssc,0.0011879512819206065
ch14_ssc,0.0011819424623823172
ch10_ssc,0.0011814888222751885
ch01_ssc,0.0011623679655800414
ch11_dom,0.001157269861865901
ch12_ssc,0.0011530180024495124
ch06_ssc,0.0011453561767526994
ch15_dom,0.0011358644737587671
ch14_dom,0.0011287057756903776
ch05_dom,0.0011179665260167817
ch07_ssc,0.0011164249994232462
ch06_mdf,0.001114131051917355
ch13_ssc,0.0011114107075059136
ch04_mdf,0.0011056401542878008
ch13_dom,0.0011008385910487636
ch00_dom,0.0010786977969028987
ch10_mdf,0.0010779656268125055
ch07_dom,0.001076613945874069
ch06_dom,0.0010735730292611143
ch12_dom,0.0010681293575647028
ch04_dom,0.001064009287964865
ch11_mdf,0.001052967773668218
ch09_dom,0.0010457503816866283
ch05_mdf,0.001044001498100086
ch01_dom,0.0010384214395612154
ch08_dom,0.0010291893484174054
ch08_mdf,0.0010164660940675133
ch15_mdf,0.001011381730196192
ch14_mdf,0.001001963713501734
ch00_mdf,0.0009906922049400164
ch01_mdf,0.0009665504559611663
ch07_mdf,0.000961339280359888
ch13_mdf,0.0009473945655254671
ch12_mdf,0.0009348862388064964
ch09_mdf,0.0009340095863031563
